idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
145,2026-09-13T02:16:08.241697+00:00,Placass10435.jpg,0,Class1,0,Class1,,,,,,368983,38,939545,1358704,158378463,231,160676943,2348.863,3396.76,395946.156,0.577,401692.344
146,2026-09-13T02:16:10.727007+00:00,Placass10483.jpg,0,Class1,0,Class1,,,,,,371473,37,974670,1363704,158388625,281,160727280,2436.675,3409.26,395971.563,0.702,401818.188
147,2026-09-13T02:16:13.196014+00:00,Motospl11942.jpg,1,Class2,1,Class2,,,,,,373929,37,497791,1361172,158394245,325,160253533,1244.478,3402.93,395985.594,0.812,400633.844
148,2026-09-13T02:16:15.680408+00:00,Placas11538.jpg,0,Class1,0,Class1,,,,,,376419,37,886632,1363744,158362339,299,160613014,2216.58,3409.36,395905.844,0.748,401532.5
149,2026-09-13T02:16:18.167137+00:00,plaacaas1008.jpg,0,Class1,0,Class1,,,,,,378908,37,917132,1364560,158369957,263,160651912,2292.83,3411.4,395924.906,0.658,401629.781
150,2026-09-13T02:16:20.653622+00:00,Placas11428.jpg,0,Class1,0,Class1,,,,,,381398,37,989205,1362536,158405277,201,160757219,2473.012,3406.34,396013.188,0.502,401893.063
151,2026-09-13T02:16:23.142825+00:00,Motospl10427.jpg,1,Class2,1,Class2,,,,,,383887,37,981734,1366936,158365233,217,160714120,2454.335,3417.34,395913.063,0.543,401785.313
152,2026-09-13T02:16:25.609297+00:00,Motospl10674.jpg,1,Class2,1,Class2,,,,,,386344,36,515943,1363156,158425013,293,160304405,1289.858,3407.89,396062.5,0.733,400761.0
153,2026-09-13T02:16:28.088118+00:00,Placass10741.jpg,0,Class1,0,Class1,,,,,,388834,38,973935,1360692,158347219,263,160682109,2434.838,3401.73,395868.063,0.658,401705.281
154,2026-09-13T02:16:30.550342+00:00,placaas11398.jpg,0,Class1,0,Class1,,,,,,391291,37,590086,1362778,158380135,271,160333270,1475.215,3406.945,395950.313,0.678,400833.156
155,2026-09-13T02:16:33.037382+00:00,Placasm10141.jpg,0,Class1,0,Class1,,,,,,393780,36,926720,1365388,158379125,211,160671444,2316.8,3413.47,395947.781,0.527,401678.594
156,2026-09-13T02:16:35.496044+00:00,Placass11191.jpg,0,Class1,0,Class1,,,,,,396237,37,588442,1358882,158361953,213,160309490,1471.105,3397.205,395904.875,0.533,400773.719
157,2026-09-13T02:16:37.962161+00:00,Placas11298.jpg,0,Class1,0,Class1,,,,,,398694,37,488359,1364696,158429549,205,160282809,1220.897,3411.74,396073.875,0.512,400707.031
158,2026-09-13T02:16:40.436412+00:00,placaas10509.jpg,0,Class1,0,Class1,,,,,,401183,37,715449,1362812,158377407,201,160455869,1788.622,3407.03,395943.5,0.502,401139.656
159,2026-09-13T02:16:42.896440+00:00,Motospl11451.jpg,1,Class2,0,Class1,,,,,,403640,38,622321,1360674,158412881,215,160396091,1555.802,3401.685,396032.188,0.538,400990.219
160,2026-09-13T02:16:45.353928+00:00,Motospl12168.jpg,1,Class2,1,Class2,,,,,,406097,35,629551,1362338,158441281,235,160433405,1573.878,3405.845,396103.188,0.587,401083.5
161,2026-09-13T02:16:47.811887+00:00,placaas10881.jpg,0,Class1,0,Class1,,,,,,408553,37,613354,1362268,158311925,213,160287760,1533.385,3405.67,395779.813,0.533,400719.406
162,2026-09-13T02:16:50.304914+00:00,Motospl11934.jpg,1,Class2,1,Class2,,,,,,411043,37,866051,1361964,158437789,1487,160667291,2165.128,3404.91,396094.469,3.718,401668.25
163,2026-09-13T02:16:52.786891+00:00,Placas11379.jpg,0,Class1,0,Class1,,,,,,413533,37,972288,1362989,158372683,279,160708239,2430.72,3407.473,395931.719,0.697,401770.625
164,2026-09-13T02:16:55.276728+00:00,Motospl10835.jpg,1,Class2,1,Class2,,,,,,416022,37,944885,1366548,158323393,291,160635117,2362.212,3416.37,395808.5,0.728,401587.781
165,2026-09-13T02:16:57.767293+00:00,Placass11222.jpg,0,Class1,0,Class1,,,,,,418512,37,969442,1361102,158411947,327,160742818,2423.605,3402.755,396029.875,0.817,401857.031
166,2026-09-13T02:17:00.256110+00:00,Motospl10437.jpg,1,Class2,1,Class2,,,,,,421001,36,961880,1361795,158415777,293,160739745,2404.7,3404.487,396039.438,0.733,401849.344
167,2026-09-13T02:17:02.719435+00:00,placaas10536.jpg,0,Class1,0,Class1,,,,,,423458,37,564980,1362994,158368571,199,160296744,1412.45,3407.485,395921.438,0.498,400741.844
168,2026-09-13T02:17:05.209535+00:00,Placass11656.jpg,0,Class1,0,Class1,,,,,,425948,37,884831,1362389,158407207,203,160654630,2212.078,3405.972,396018.0,0.507,401636.563
169,2026-09-13T02:17:07.696142+00:00,placaas10158.jpg,0,Class1,0,Class1,,,,,,428437,37,861492,1364352,158384987,327,160611158,2153.73,3410.88,395962.469,0.817,401527.906
170,2026-09-13T02:17:10.183702+00:00,Motospl10792.jpg,1,Class2,1,Class2,,,,,,430927,36,923808,1364350,158424673,299,160713130,2309.52,3410.875,396061.656,0.748,401782.813
171,2026-09-13T02:17:12.645161+00:00,Motospl11680.jpg,1,Class2,1,Class2,,,,,,433384,37,500519,1363786,158370721,281,160235307,1251.297,3409.465,395926.813,0.702,400588.281
172,2026-09-13T02:17:15.131056+00:00,placaas10428.jpg,0,Class1,0,Class1,,,,,,435873,37,887984,1363018,158402255,201,160653458,2219.96,3407.545,396005.625,0.502,401633.625
173,2026-09-13T02:17:17.621438+00:00,Motospl10286.jpg,1,Class2,1,Class2,,,,,,438363,36,880580,1363964,158433185,213,160677942,2201.45,3409.91,396082.969,0.533,401694.813
174,2026-09-13T02:17:20.084631+00:00,Motospl11095.jpg,1,Class2,1,Class2,,,,,,440820,37,498267,1365064,158434423,1229,160298983,1245.667,3412.66,396086.031,3.072,400747.469
175,2026-09-13T02:17:22.573190+00:00,Motospl11549.jpg,1,Class2,1,Class2,,,,,,443309,37,934972,1360380,158367021,293,160662666,2337.43,3400.95,395917.563,0.733,401656.656
176,2026-09-13T02:17:25.059060+00:00,placaas10258.jpg,0,Class1,0,Class1,,,,,,445799,37,898966,1362572,158406827,297,160668662,2247.415,3406.43,396017.094,0.743,401671.625
177,2026-09-13T02:17:27.544805+00:00,Motospl11238.jpg,1,Class2,1,Class2,,,,,,448288,37,909048,1359242,158419627,311,160688228,2272.62,3398.105,396049.094,0.777,401720.594
178,2026-09-13T02:17:30.006633+00:00,Motospl11502.jpg,1,Class2,1,Class2,,,,,,450745,37,537456,1362350,158414323,215,160314344,1343.64,3405.875,396035.781,0.538,400785.844
179,2026-09-13T02:17:32.491201+00:00,placas1071.jpg,1,Class2,1,Class2,,,,,,453235,37,913643,1363083,158467263,309,160744298,2284.107,3407.708,396168.156,0.772,401860.75
180,2026-09-13T02:17:34.976071+00:00,Placasm11131.jpg,1,Class2,0,Class1,,,,,,455724,37,983871,1360284,158349905,325,160694385,2459.677,3400.71,395874.781,0.812,401735.969
181,2026-09-13T02:17:37.444144+00:00,placaas10926.jpg,0,Class1,0,Class1,,,,,,458181,37,496633,1365228,158409195,275,160271331,1241.583,3413.07,396023.0,0.687,400678.344
182,2026-09-13T02:17:39.924633+00:00,Placasm10748.jpg,0,Class1,0,Class1,,,,,,460671,38,958126,1362456,158486077,201,160806860,2395.315,3406.14,396215.219,0.502,402017.156
183,2026-09-13T02:17:42.412631+00:00,Placas11601.jpg,0,Class1,0,Class1,,,,,,463160,38,941989,1363598,158411851,325,160717763,2354.972,3408.995,396029.625,0.812,401794.406
184,2026-09-13T02:17:44.881144+00:00,placaas10618.jpg,0,Class1,0,Class1,,,,,,465617,36,494163,1364274,158404185,215,160262837,1235.407,3410.685,396010.5,0.538,400657.063
185,2026-09-13T02:17:47.370278+00:00,Placas11334.jpg,0,Class1,0,Class1,,,,,,468106,37,783589,1361434,158412329,213,160557565,1958.972,3403.585,396030.844,0.533,401393.938
186,2026-09-13T02:17:49.861710+00:00,Motospl11267.jpg,1,Class2,1,Class2,,,,,,470596,37,762668,1362939,158373511,263,160499381,1906.67,3407.347,395933.75,0.658,401248.438
187,2026-09-13T02:17:52.350413+00:00,Motospl12077.jpg,1,Class2,1,Class2,,,,,,473085,36,737267,1366236,158429003,327,160532833,1843.168,3415.59,396072.531,0.817,401332.063
188,2026-09-13T02:17:54.829075+00:00,placas1203.jpg,0,Class1,0,Class1,,,,,,475575,37,932897,1359036,158427633,213,160719779,2332.243,3397.59,396069.094,0.533,401799.438
189,2026-09-13T02:17:57.316399+00:00,Motospl11135.jpg,1,Class2,0,Class1,,,,,,478064,37,976928,1362624,158379915,309,160719776,2442.32,3406.56,395949.813,0.772,401799.438
190,2026-09-13T02:17:59.803130+00:00,Placas11289.jpg,1,Class2,0,Class1,,,,,,480554,37,985628,1363066,158430883,203,160779780,2464.07,3407.665,396077.188,0.507,401949.406
191,2026-09-13T02:18:02.273104+00:00,Placass11599.jpg,0,Class1,0,Class1,,,,,,483011,36,498253,1363350,158388609,233,160250445,1245.633,3408.375,395971.531,0.582,400626.125
192,2026-09-13T02:18:04.751013+00:00,Motospl10934.jpg,1,Class2,1,Class2,,,,,,485500,37,963870,1359656,158377961,201,160701688,2409.675,3399.14,395944.938,0.502,401754.25
193,2026-09-13T02:18:07.239096+00:00,Placass10397.jpg,0,Class1,0,Class1,,,,,,487990,37,998108,1359950,158361583,277,160719918,2495.27,3399.875,395903.969,0.692,401799.813
194,2026-09-13T02:18:09.703587+00:00,Placas11510.jpg,0,Class1,0,Class1,,,,,,490447,36,582324,1363168,158399597,297,160345386,1455.81,3407.92,395999.0,0.743,400863.469
195,2026-09-13T02:18:12.163186+00:00,placaas11409.jpg,0,Class1,0,Class1,,,,,,492903,37,502232,1365900,158407513,211,160275856,1255.58,3414.75,396018.813,0.527,400689.625
196,2026-09-13T02:18:14.653067+00:00,plaacaas1038.jpg,0,Class1,0,Class1,,,,,,495393,37,839757,1362344,158536273,201,160738575,2099.393,3405.86,396340.688,0.502,401846.438
197,2026-09-13T02:18:17.142713+00:00,Placa0.png,1,Class2,1,Class2,,,,,,497882,36,822469,1365356,158397129,213,160585167,2056.173,3413.39,395992.844,0.533,401462.938
198,2026-09-13T02:18:19.623261+00:00,placaas10510.jpg,0,Class1,0,Class1,,,,,,500372,37,943088,1362762,158433059,327,160739236,2357.72,3406.905,396082.625,0.817,401848.094
199,2026-09-13T02:18:22.084608+00:00,placaas10416.jpg,0,Class1,0,Class1,,,,,,502829,37,612689,1363774,158387985,309,160364757,1531.722,3409.435,395969.969,0.772,400911.875
200,2026-09-13T02:18:24.545967+00:00,Placa183.png,1,Class2,1,Class2,,,,,,505286,37,497036,1360856,158385081,265,160243238,1242.59,3402.14,395962.719,0.663,400608.094
