idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
145,2026-09-13T02:07:09.961210+00:00,Placass10435.jpg,0,Class1,0,Class1,,,,,,369737,37,953101,1362444,158380967,299,160696811,2382.752,3406.11,395952.406,0.748,401742.063
146,2026-09-13T02:07:12.420642+00:00,Placass10483.jpg,0,Class1,0,Class1,,,,,,372194,36,580520,1362358,158384037,217,160327132,1451.3,3405.895,395960.094,0.543,400817.844
147,2026-09-13T02:07:14.907845+00:00,Motospl11942.jpg,1,Class2,1,Class2,,,,,,374683,36,947597,1364076,158367671,311,160679655,2368.992,3410.19,395919.156,0.777,401699.094
148,2026-09-13T02:07:17.364746+00:00,Placas11538.jpg,0,Class1,0,Class1,,,,,,377140,36,598154,1359832,158382889,325,160341200,1495.385,3399.58,395957.219,0.812,400853.0
149,2026-09-13T02:07:19.855999+00:00,plaacaas1008.jpg,0,Class1,0,Class1,,,,,,379630,36,905940,1359441,158412783,311,160678475,2264.85,3398.603,396031.969,0.777,401696.219
150,2026-09-13T02:07:22.316223+00:00,Placas11428.jpg,0,Class1,0,Class1,,,,,,382087,37,549729,1361304,158493981,235,160405249,1374.323,3403.26,396234.969,0.587,401013.125
151,2026-09-13T02:07:24.805531+00:00,Motospl10427.jpg,1,Class2,1,Class2,,,,,,384576,36,851403,1361708,158391621,253,160604985,2128.508,3404.27,395979.031,0.632,401512.469
152,2026-09-13T02:07:27.289870+00:00,Motospl10674.jpg,1,Class2,1,Class2,,,,,,387065,37,919220,1362440,158390037,233,160671930,2298.05,3406.1,395975.094,0.582,401679.844
153,2026-09-13T02:07:29.780951+00:00,Placass10741.jpg,0,Class1,0,Class1,,,,,,389555,38,956573,1361346,158374519,207,160692645,2391.433,3403.365,395936.313,0.517,401731.625
154,2026-09-13T02:07:32.273039+00:00,placaas11398.jpg,0,Class1,0,Class1,,,,,,392045,37,865865,1363131,158376595,215,160605806,2164.662,3407.827,395941.5,0.538,401514.5
155,2026-09-13T02:07:34.756594+00:00,Placasm10141.jpg,0,Class1,0,Class1,,,,,,394534,37,991517,1362914,158375851,213,160730495,2478.792,3407.285,395939.656,0.533,401826.25
156,2026-09-13T02:07:37.245400+00:00,Placass11191.jpg,0,Class1,0,Class1,,,,,,397024,37,969217,1362654,158413195,199,160745265,2423.042,3406.635,396033.031,0.498,401863.156
157,2026-09-13T02:07:39.706236+00:00,Placas11298.jpg,0,Class1,0,Class1,,,,,,399481,36,607862,1366147,158405387,297,160379693,1519.655,3415.367,396013.469,0.743,400949.25
158,2026-09-13T02:07:42.194072+00:00,placaas10509.jpg,0,Class1,0,Class1,,,,,,401970,37,942598,1361818,158385121,201,160689738,2356.495,3404.545,395962.813,0.502,401724.344
159,2026-09-13T02:07:44.685485+00:00,Motospl11451.jpg,1,Class2,0,Class1,,,,,,404460,37,881251,1362714,158401181,293,160645439,2203.127,3406.785,396002.938,0.733,401613.594
160,2026-09-13T02:07:47.170055+00:00,Motospl12168.jpg,1,Class2,1,Class2,,,,,,406949,37,995681,1362794,158363543,327,160722345,2489.202,3406.985,395908.813,0.817,401805.906
161,2026-09-13T02:07:49.633660+00:00,placaas10881.jpg,0,Class1,0,Class1,,,,,,409406,37,552644,1361736,158398709,277,160313366,1381.61,3404.34,395996.75,0.692,400783.406
162,2026-09-13T02:07:52.090593+00:00,Motospl11934.jpg,1,Class2,1,Class2,,,,,,411863,37,534375,1361250,158369511,327,160265463,1335.938,3403.125,395923.75,0.817,400663.656
163,2026-09-13T02:07:54.571491+00:00,Placas11379.jpg,0,Class1,0,Class1,,,,,,414352,38,985945,1366906,158280863,275,160633989,2464.863,3417.265,395702.188,0.687,401584.969
164,2026-09-13T02:07:57.034121+00:00,Motospl10835.jpg,1,Class2,1,Class2,,,,,,416809,36,588236,1360520,158397281,215,160346252,1470.59,3401.3,395993.219,0.538,400865.656
165,2026-09-13T02:07:59.525115+00:00,Placass11222.jpg,0,Class1,0,Class1,,,,,,419299,38,914177,1361244,158376149,365,160651935,2285.442,3403.11,395940.375,0.913,401629.844
166,2026-09-13T02:08:01.986241+00:00,Motospl10437.jpg,1,Class2,1,Class2,,,,,,421755,38,501396,1365100,158420027,299,160286822,1253.49,3412.75,396050.094,0.748,400717.063
167,2026-09-13T02:08:04.468779+00:00,placaas10536.jpg,0,Class1,0,Class1,,,,,,424245,37,943656,1360214,158395763,207,160699840,2359.14,3400.535,395989.406,0.517,401749.594
168,2026-09-13T02:08:06.929528+00:00,Placass11656.jpg,0,Class1,0,Class1,,,,,,426702,37,548053,1362338,158425277,213,160335881,1370.132,3405.845,396063.219,0.533,400839.75
169,2026-09-13T02:08:09.420721+00:00,placaas10158.jpg,0,Class1,0,Class1,,,,,,429191,37,837835,1362076,158428893,341,160629145,2094.588,3405.19,396072.25,0.853,401572.906
170,2026-09-13T02:08:11.903247+00:00,Motospl10792.jpg,1,Class2,1,Class2,,,,,,431681,37,931156,1360624,158382665,325,160674770,2327.89,3401.56,395956.688,0.812,401686.906
171,2026-09-13T02:08:14.367793+00:00,Motospl11680.jpg,1,Class2,1,Class2,,,,,,434138,36,530596,1361222,158440415,309,160332542,1326.49,3403.055,396101.063,0.772,400831.344
172,2026-09-13T02:08:16.856006+00:00,placaas10428.jpg,0,Class1,0,Class1,,,,,,436627,37,858333,1362368,158290767,235,160511703,2145.833,3405.92,395726.906,0.587,401279.25
173,2026-09-13T02:08:19.348222+00:00,Motospl10286.jpg,1,Class2,1,Class2,,,,,,439117,36,789776,1363690,158401877,325,160555668,1974.44,3409.225,396004.656,0.812,401389.156
174,2026-09-13T02:08:21.828670+00:00,Motospl11095.jpg,1,Class2,1,Class2,,,,,,441606,36,929062,1363414,158509721,309,160802506,2322.655,3408.535,396274.313,0.772,402006.281
175,2026-09-13T02:08:24.320126+00:00,Motospl11549.jpg,1,Class2,1,Class2,,,,,,444096,37,893860,1363185,158454803,299,160712147,2234.65,3407.962,396137.0,0.748,401780.344
176,2026-09-13T02:08:26.778450+00:00,placaas10258.jpg,0,Class1,0,Class1,,,,,,446552,37,535117,1361875,158366513,265,160263770,1337.792,3404.688,395916.281,0.663,400659.406
177,2026-09-13T02:08:29.235435+00:00,Motospl11238.jpg,1,Class2,1,Class2,,,,,,449009,37,542510,1362242,158377241,207,160282200,1356.275,3405.605,395943.125,0.517,400705.531
178,2026-09-13T02:08:31.725784+00:00,Motospl11502.jpg,1,Class2,1,Class2,,,,,,451499,37,855871,1364913,158406029,217,160627030,2139.677,3412.282,396015.063,0.543,401567.563
179,2026-09-13T02:08:34.215813+00:00,placas1071.jpg,1,Class2,1,Class2,,,,,,453988,37,834427,1365610,158407761,201,160607999,2086.068,3414.025,396019.375,0.502,401520.0
180,2026-09-13T02:08:36.695143+00:00,Placasm11131.jpg,1,Class2,0,Class1,,,,,,456478,37,986949,1360860,158358185,309,160706303,2467.373,3402.15,395895.5,0.772,401765.75
181,2026-09-13T02:08:39.161459+00:00,placaas10926.jpg,0,Class1,0,Class1,,,,,,458935,36,522623,1361378,158427849,233,160312083,1306.557,3403.445,396069.625,0.582,400780.219
182,2026-09-13T02:08:41.646913+00:00,Placasm10748.jpg,0,Class1,0,Class1,,,,,,461424,37,919824,1363356,158479793,213,160763186,2299.56,3408.39,396199.5,0.533,401907.938
183,2026-09-13T02:08:44.133441+00:00,Placas11601.jpg,0,Class1,0,Class1,,,,,,463914,36,941289,1361544,158413507,293,160716633,2353.222,3403.86,396033.781,0.733,401791.594
184,2026-09-13T02:08:46.591768+00:00,placaas10618.jpg,0,Class1,0,Class1,,,,,,466371,37,638230,1364817,158397539,215,160400801,1595.575,3412.042,395993.844,0.538,401002.0
185,2026-09-13T02:08:49.052655+00:00,Placas11334.jpg,0,Class1,0,Class1,,,,,,468827,36,581884,1363288,158400333,205,160345710,1454.71,3408.22,396000.844,0.512,400864.281
186,2026-09-13T02:08:51.510968+00:00,Motospl11267.jpg,1,Class2,1,Class2,,,,,,471284,38,514622,1360774,158334445,201,160210042,1286.555,3401.935,395836.125,0.502,400525.125
187,2026-09-13T02:08:53.992522+00:00,Motospl12077.jpg,1,Class2,1,Class2,,,,,,473774,36,971296,1363248,158438053,217,160772814,2428.24,3408.12,396095.125,0.543,401932.063
188,2026-09-13T02:08:56.479961+00:00,placas1203.jpg,0,Class1,0,Class1,,,,,,476263,37,970625,1363076,158393735,235,160727671,2426.563,3407.69,395984.313,0.587,401819.156
189,2026-09-13T02:08:58.939938+00:00,Motospl11135.jpg,1,Class2,0,Class1,,,,,,478720,37,609547,1360440,158400483,309,160370779,1523.867,3401.1,396001.188,0.772,400926.969
190,2026-09-13T02:09:01.406064+00:00,Placas11289.jpg,1,Class2,0,Class1,,,,,,481177,37,501794,1364426,158416145,275,160282640,1254.485,3411.065,396040.375,0.687,400706.594
191,2026-09-13T02:09:03.891472+00:00,Placass11599.jpg,0,Class1,0,Class1,,,,,,483667,37,874654,1366023,158476967,207,160717851,2186.635,3415.057,396192.406,0.517,401794.656
192,2026-09-13T02:09:06.349498+00:00,Motospl10934.jpg,1,Class2,0,Class1,,,,,,486123,37,535335,1362064,158524485,309,160422193,1338.338,3405.16,396311.188,0.772,401055.5
193,2026-09-13T02:09:08.835288+00:00,Placass10397.jpg,0,Class1,0,Class1,,,,,,488613,38,916106,1360000,158431995,233,160708334,2290.265,3400.0,396080.0,0.582,401770.844
194,2026-09-13T02:09:11.321046+00:00,Placas11510.jpg,0,Class1,0,Class1,,,,,,491102,37,962237,1364686,158387421,265,160714609,2405.593,3411.715,395968.563,0.663,401786.5
195,2026-09-13T02:09:13.780864+00:00,placaas11409.jpg,0,Class1,0,Class1,,,,,,493559,36,600244,1362530,158407621,219,160370614,1500.61,3406.325,396019.063,0.548,400926.5
196,2026-09-13T02:09:16.241276+00:00,plaacaas1038.jpg,0,Class1,0,Class1,,,,,,496016,37,540664,1362722,158434077,215,160337678,1351.66,3406.805,396085.188,0.538,400844.188
197,2026-09-13T02:09:18.722187+00:00,Placa0.png,1,Class2,1,Class2,,,,,,498505,37,972225,1366978,158420403,263,160759869,2430.563,3417.445,396051.0,0.658,401899.688
198,2026-09-13T02:09:21.188349+00:00,placaas10510.jpg,0,Class1,0,Class1,,,,,,500962,37,532959,1357364,158378971,287,160269581,1332.397,3393.41,395947.469,0.717,400673.969
199,2026-09-13T02:09:23.646805+00:00,placaas10416.jpg,0,Class1,0,Class1,,,,,,503419,37,501084,1360772,158379419,233,160241508,1252.71,3401.93,395948.563,0.582,400603.75
200,2026-09-13T02:09:26.134533+00:00,Placa183.png,1,Class2,1,Class2,,,,,,505909,36,835686,1363794,158387757,275,160587512,2089.215,3409.485,395969.406,0.687,401468.781
